"subject" "activity" "measurement" "mean"
"4824" "WALKING_DOWNSTAIRS" 24 "tbodygyrojerk-mean-z" -0.0412055411490909
"4825" "WALKING_DOWNSTAIRS" 25 "tbodygyrojerk-mean-z" -0.0642078122381035
"4826" "WALKING_DOWNSTAIRS" 26 "tbodygyrojerk-mean-z" -0.05105874094
"4827" "WALKING_DOWNSTAIRS" 27 "tbodygyrojerk-mean-z" -0.0621043700545455
"4828" "WALKING_DOWNSTAIRS" 28 "tbodygyrojerk-mean-z" -0.077617393146087
"4829" "WALKING_DOWNSTAIRS" 29 "tbodygyrojerk-mean-z" -0.0359648430270833
"4830" "WALKING_DOWNSTAIRS" 30 "tbodygyrojerk-mean-z" -0.0543595229322581
"4831" "WALKING_UPSTAIRS" 1 "tbodygyrojerk-mean-z" -0.0407125527654717
"4832" "WALKING_UPSTAIRS" 2 "tbodygyrojerk-mean-z" -0.0445157481625
"4833" "WALKING_UPSTAIRS" 3 "tbodygyrojerk-mean-z" -0.0498180874305085
"4834" "WALKING_UPSTAIRS" 4 "tbodygyrojerk-mean-z" -0.0722496260807692
"4835" "WALKING_UPSTAIRS" 5 "tbodygyrojerk-mean-z" -0.0534895401
"4836" "WALKING_UPSTAIRS" 6 "tbodygyrojerk-mean-z" -0.0576800048435294
"4837" "WALKING_UPSTAIRS" 7 "tbodygyrojerk-mean-z" -0.072451747827451
"4838" "WALKING_UPSTAIRS" 8 "tbodygyrojerk-mean-z" -0.0534090382439024
"4839" "WALKING_UPSTAIRS" 9 "tbodygyrojerk-mean-z" -0.0236327911183673
"4840" "WALKING_UPSTAIRS" 10 "tbodygyrojerk-mean-z" -0.036502173787234
"4841" "WALKING_UPSTAIRS" 11 "tbodygyrojerk-mean-z" -0.046076149625
"4842" "WALKING_UPSTAIRS" 12 "tbodygyrojerk-mean-z" -0.0653167291865385
"4843" "WALKING_UPSTAIRS" 13 "tbodygyrojerk-mean-z" -0.0661653916327273
"4844" "WALKING_UPSTAIRS" 14 "tbodygyrojerk-mean-z" -0.0137237620296296
"4845" "WALKING_UPSTAIRS" 15 "tbodygyrojerk-mean-z" -0.0767242496041667
"4846" "WALKING_UPSTAIRS" 16 "tbodygyrojerk-mean-z" -0.035416300054902
"4847" "WALKING_UPSTAIRS" 17 "tbodygyrojerk-mean-z" -0.0223482086545833
"4848" "WALKING_UPSTAIRS" 18 "tbodygyrojerk-mean-z" -0.0692536211396552
"4849" "WALKING_UPSTAIRS" 19 "tbodygyrojerk-mean-z" -0.0533545875525
"4850" "WALKING_UPSTAIRS" 20 "tbodygyrojerk-mean-z" -0.0518985451176471
"4851" "WALKING_UPSTAIRS" 21 "tbodygyrojerk-mean-z" -0.00694066389361702
"4852" "WALKING_UPSTAIRS" 22 "tbodygyrojerk-mean-z" -0.067457054547619
"4853" "WALKING_UPSTAIRS" 23 "tbodygyrojerk-mean-z" -0.0924998531372549
"4854" "WALKING_UPSTAIRS" 24 "tbodygyrojerk-mean-z" -0.0498427228983051
"4855" "WALKING_UPSTAIRS" 25 "tbodygyrojerk-mean-z" -0.0540452217153846
"4856" "WALKING_UPSTAIRS" 26 "tbodygyrojerk-mean-z" -0.0595558392545455
"4857" "WALKING_UPSTAIRS" 27 "tbodygyrojerk-mean-z" -0.0629013722509804
"4858" "WALKING_UPSTAIRS" 28 "tbodygyrojerk-mean-z" -0.0752610437019608
"4859" "WALKING_UPSTAIRS" 29 "tbodygyrojerk-mean-z" -0.0680938780306122
"4860" "WALKING_UPSTAIRS" 30 "tbodygyrojerk-mean-z" -0.0364157841384615
"4861" "LAYING" 1 "tbodygyrojerk-std-x" -0.9186085208
"4862" "LAYING" 2 "tbodygyrojerk-std-x" -0.993235849166667
"4863" "LAYING" 3 "tbodygyrojerk-std-x" -0.980328645
"4864" "LAYING" 4 "tbodygyrojerk-std-x" -0.975103204259259
"4865" "LAYING" 5 "tbodygyrojerk-std-x" -0.983422257692308
"4866" "LAYING" 6 "tbodygyrojerk-std-x" -0.939611608245614
"4867" "LAYING" 7 "tbodygyrojerk-std-x" -0.9738372325
"4868" "LAYING" 8 "tbodygyrojerk-std-x" -0.969924077407407
"4869" "LAYING" 9 "tbodygyrojerk-std-x" -0.945329035
"4870" "LAYING" 10 "tbodygyrojerk-std-x" -0.965900578103448
"4871" "LAYING" 11 "tbodygyrojerk-std-x" -0.981724838421053
"4872" "LAYING" 12 "tbodygyrojerk-std-x" -0.9671982025
"4873" "LAYING" 13 "tbodygyrojerk-std-x" -0.981404742903226
"4874" "LAYING" 14 "tbodygyrojerk-std-x" -0.970274962745098
"4875" "LAYING" 15 "tbodygyrojerk-std-x" -0.97392395125
"4876" "LAYING" 16 "tbodygyrojerk-std-x" -0.985835459428571
"4877" "LAYING" 17 "tbodygyrojerk-std-x" -0.980792372112676
"4878" "LAYING" 18 "tbodygyrojerk-std-x" -0.996104441384615
"4879" "LAYING" 19 "tbodygyrojerk-std-x" -0.976105663493976
"4880" "LAYING" 20 "tbodygyrojerk-std-x" -0.989283577352941
"4881" "LAYING" 21 "tbodygyrojerk-std-x" -0.984643717333333
"4882" "LAYING" 22 "tbodygyrojerk-std-x" -0.972092602916667
"4883" "LAYING" 23 "tbodygyrojerk-std-x" -0.985027850416667
"4884" "LAYING" 24 "tbodygyrojerk-std-x" -0.979865720555556
"4885" "LAYING" 25 "tbodygyrojerk-std-x" -0.957381145068493
"4886" "LAYING" 26 "tbodygyrojerk-std-x" -0.992665154868421
"4887" "LAYING" 27 "tbodygyrojerk-std-x" -0.993503720810811
"4888" "LAYING" 28 "tbodygyrojerk-std-x" -0.9608029485
"4889" "LAYING" 29 "tbodygyrojerk-std-x" -0.99654254057971
"4890" "LAYING" 30 "tbodygyrojerk-std-x" -0.983775833714286
"4891" "SITTING" 1 "tbodygyrojerk-std-x" -0.99173159212766
"4892" "SITTING" 2 "tbodygyrojerk-std-x" -0.989709023043478
"4893" "SITTING" 3 "tbodygyrojerk-std-x" -0.972546905961538
"4894" "SITTING" 4 "tbodygyrojerk-std-x" -0.9698997312
"4895" "SITTING" 5 "tbodygyrojerk-std-x" -0.966037012045455
"4896" "SITTING" 6 "tbodygyrojerk-std-x" -0.943714804727273
"4897" "SITTING" 7 "tbodygyrojerk-std-x" -0.974369045625
"4898" "SITTING" 8 "tbodygyrojerk-std-x" -0.993264647391304
"4899" "SITTING" 9 "tbodygyrojerk-std-x" -0.9645323452
"4900" "SITTING" 10 "tbodygyrojerk-std-x" -0.992326657222222
"4901" "SITTING" 11 "tbodygyrojerk-std-x" -0.990501518301887
"4902" "SITTING" 12 "tbodygyrojerk-std-x" -0.977329927254902
"4903" "SITTING" 13 "tbodygyrojerk-std-x" -0.991371016938775
"4904" "SITTING" 14 "tbodygyrojerk-std-x" -0.990284240185185
"4905" "SITTING" 15 "tbodygyrojerk-std-x" -0.992889042711864
"4906" "SITTING" 16 "tbodygyrojerk-std-x" -0.98958327942029
"4907" "SITTING" 17 "tbodygyrojerk-std-x" -0.9952559371875
"4908" "SITTING" 18 "tbodygyrojerk-std-x" -0.994170190701754
"4909" "SITTING" 19 "tbodygyrojerk-std-x" -0.988464752739726
"4910" "SITTING" 20 "tbodygyrojerk-std-x" -0.977414910909091
"4911" "SITTING" 21 "tbodygyrojerk-std-x" -0.989472968470588
"4912" "SITTING" 22 "tbodygyrojerk-std-x" -0.985671250322581
"4913" "SITTING" 23 "tbodygyrojerk-std-x" -0.987084633970588
"4914" "SITTING" 24 "tbodygyrojerk-std-x" -0.991442007794118
"4915" "SITTING" 25 "tbodygyrojerk-std-x" -0.992304653846154
"4916" "SITTING" 26 "tbodygyrojerk-std-x" -0.995882512051282
"4917" "SITTING" 27 "tbodygyrojerk-std-x" -0.993640318285714
"4918" "SITTING" 28 "tbodygyrojerk-std-x" -0.982155662638889
"4919" "SITTING" 29 "tbodygyrojerk-std-x" -0.9933220295
"4920" "SITTING" 30 "tbodygyrojerk-std-x" -0.993868545483871
"4921" "STANDING" 1 "tbodygyrojerk-std-x" -0.992945106981132
"4922" "STANDING" 2 "tbodygyrojerk-std-x" -0.979324000740741
"4923" "STANDING" 3 "tbodygyrojerk-std-x" -0.940937642459016
"4924" "STANDING" 4 "tbodygyrojerk-std-x" -0.949633878571429
"4925" "STANDING" 5 "tbodygyrojerk-std-x" -0.941930044107143
"4926" "STANDING" 6 "tbodygyrojerk-std-x" -0.946423593157895
"4927" "STANDING" 7 "tbodygyrojerk-std-x" -0.96598339754717
"4928" "STANDING" 8 "tbodygyrojerk-std-x" -0.981573085740741
"4929" "STANDING" 9 "tbodygyrojerk-std-x" -0.949105691555556
"4930" "STANDING" 10 "tbodygyrojerk-std-x" -0.950367548409091
"4931" "STANDING" 11 "tbodygyrojerk-std-x" -0.986690403617021
"4932" "STANDING" 12 "tbodygyrojerk-std-x" -0.955415641803279
"4933" "STANDING" 13 "tbodygyrojerk-std-x" -0.978465124561404
"4934" "STANDING" 14 "tbodygyrojerk-std-x" -0.969948875166667
"4935" "STANDING" 15 "tbodygyrojerk-std-x" -0.971514312075472
"4936" "STANDING" 16 "tbodygyrojerk-std-x" -0.987102322692308
"4937" "STANDING" 17 "tbodygyrojerk-std-x" -0.989257196282051
"4938" "STANDING" 18 "tbodygyrojerk-std-x" -0.981970965890411
"4939" "STANDING" 19 "tbodygyrojerk-std-x" -0.97512668739726
"4940" "STANDING" 20 "tbodygyrojerk-std-x" -0.921644239863014
"4941" "STANDING" 21 "tbodygyrojerk-std-x" -0.971866494606742
"4942" "STANDING" 22 "tbodygyrojerk-std-x" -0.949716028730159
"4943" "STANDING" 23 "tbodygyrojerk-std-x" -0.972770702058824
"4944" "STANDING" 24 "tbodygyrojerk-std-x" -0.975856809130435
"4945" "STANDING" 25 "tbodygyrojerk-std-x" -0.977909693918919
"4946" "STANDING" 26 "tbodygyrojerk-std-x" -0.978472409324324
"4947" "STANDING" 27 "tbodygyrojerk-std-x" -0.9826424495
"4948" "STANDING" 28 "tbodygyrojerk-std-x" -0.928343397721519
"4949" "STANDING" 29 "tbodygyrojerk-std-x" -0.983293061692308
"4950" "STANDING" 30 "tbodygyrojerk-std-x" -0.960119074237288
"4951" "WALKING" 1 "tbodygyrojerk-std-x" -0.207421854757895
"4952" "WALKING" 2 "tbodygyrojerk-std-x" -0.389549831525424
"4953" "WALKING" 3 "tbodygyrojerk-std-x" -0.385922986034483
"4954" "WALKING" 4 "tbodygyrojerk-std-x" -0.492341066833333
"4955" "WALKING" 5 "tbodygyrojerk-std-x" -0.357681403285714
"4956" "WALKING" 6 "tbodygyrojerk-std-x" -0.18260093354386
"4957" "WALKING" 7 "tbodygyrojerk-std-x" -0.21166729682807
"4958" "WALKING" 8 "tbodygyrojerk-std-x" -0.2460827504375
"4959" "WALKING" 9 "tbodygyrojerk-std-x" -0.526985309038462
"4960" "WALKING" 10 "tbodygyrojerk-std-x" -0.366063723207547
"4961" "WALKING" 11 "tbodygyrojerk-std-x" -0.541616397118644
"4962" "WALKING" 12 "tbodygyrojerk-std-x" -0.3908072382
"4963" "WALKING" 13 "tbodygyrojerk-std-x" -0.216812065298246
"4964" "WALKING" 14 "tbodygyrojerk-std-x" -0.571759911525424
"4965" "WALKING" 15 "tbodygyrojerk-std-x" -0.283767987222222
"4966" "WALKING" 16 "tbodygyrojerk-std-x" -0.675889722745098
"4967" "WALKING" 17 "tbodygyrojerk-std-x" -0.431296148196721
"4968" "WALKING" 18 "tbodygyrojerk-std-x" -0.578133968392857
"4969" "WALKING" 19 "tbodygyrojerk-std-x" 0.0801186523134615
"4970" "WALKING" 20 "tbodygyrojerk-std-x" -0.253227445431373
"4971" "WALKING" 21 "tbodygyrojerk-std-x" -0.238908311384615
"4972" "WALKING" 22 "tbodygyrojerk-std-x" -0.226656401521739
"4973" "WALKING" 23 "tbodygyrojerk-std-x" -0.363969434576271
"4974" "WALKING" 24 "tbodygyrojerk-std-x" -0.490773455517241
"4975" "WALKING" 25 "tbodygyrojerk-std-x" -0.507957094054054
"4976" "WALKING" 26 "tbodygyrojerk-std-x" -0.417438636101695
"4977" "WALKING" 27 "tbodygyrojerk-std-x" -0.523256879298246
"4978" "WALKING" 28 "tbodygyrojerk-std-x" -0.399417082777778
"4979" "WALKING" 29 "tbodygyrojerk-std-x" -0.395909621509434
"4980" "WALKING" 30 "tbodygyrojerk-std-x" -0.460345386153846
"4981" "WALKING_DOWNSTAIRS" 1 "tbodygyrojerk-std-x" -0.487027342244898
"4982" "WALKING_DOWNSTAIRS" 2 "tbodygyrojerk-std-x" -0.243940592553192
"4983" "WALKING_DOWNSTAIRS" 3 "tbodygyrojerk-std-x" -0.285683162346939
"4984" "WALKING_DOWNSTAIRS" 4 "tbodygyrojerk-std-x" -0.395995494444444
"4985" "WALKING_DOWNSTAIRS" 5 "tbodygyrojerk-std-x" -0.411302217446809
"4986" "WALKING_DOWNSTAIRS" 6 "tbodygyrojerk-std-x" 0.0393387960854167
"4987" "WALKING_DOWNSTAIRS" 7 "tbodygyrojerk-std-x" -0.510731018297872
"4988" "WALKING_DOWNSTAIRS" 8 "tbodygyrojerk-std-x" -0.267887897328947
"4989" "WALKING_DOWNSTAIRS" 9 "tbodygyrojerk-std-x" -0.509669314047619
"4990" "WALKING_DOWNSTAIRS" 10 "tbodygyrojerk-std-x" -0.416986139210526
"4991" "WALKING_DOWNSTAIRS" 11 "tbodygyrojerk-std-x" -0.53437494826087
"4992" "WALKING_DOWNSTAIRS" 12 "tbodygyrojerk-std-x" -0.278608163891304
"4993" "WALKING_DOWNSTAIRS" 13 "tbodygyrojerk-std-x" -0.463736674255319
"4994" "WALKING_DOWNSTAIRS" 14 "tbodygyrojerk-std-x" -0.537002097555556
"4995" "WALKING_DOWNSTAIRS" 15 "tbodygyrojerk-std-x" -0.455980756428571
"4996" "WALKING_DOWNSTAIRS" 16 "tbodygyrojerk-std-x" -0.623676024255319
"4997" "WALKING_DOWNSTAIRS" 17 "tbodygyrojerk-std-x" -0.526801825217391
"4998" "WALKING_DOWNSTAIRS" 18 "tbodygyrojerk-std-x" -0.676716181636364
"4999" "WALKING_DOWNSTAIRS" 19 "tbodygyrojerk-std-x" 0.179148649684615
"5000" "WALKING_DOWNSTAIRS" 20 "tbodygyrojerk-std-x" -0.249235098988889
"5001" "WALKING_DOWNSTAIRS" 21 "tbodygyrojerk-std-x" -0.549648320222222
"5002" "WALKING_DOWNSTAIRS" 22 "tbodygyrojerk-std-x" -0.264848047888889
"5003" "WALKING_DOWNSTAIRS" 23 "tbodygyrojerk-std-x" -0.32301569962963
"5004" "WALKING_DOWNSTAIRS" 24 "tbodygyrojerk-std-x" -0.358444550225455
"5005" "WALKING_DOWNSTAIRS" 25 "tbodygyrojerk-std-x" -0.430134387586207
"5006" "WALKING_DOWNSTAIRS" 26 "tbodygyrojerk-std-x" -0.170842676616
"5007" "WALKING_DOWNSTAIRS" 27 "tbodygyrojerk-std-x" -0.493837613409091
"5008" "WALKING_DOWNSTAIRS" 28 "tbodygyrojerk-std-x" -0.16394489726087
"5009" "WALKING_DOWNSTAIRS" 29 "tbodygyrojerk-std-x" -0.347807556958333
"5010" "WALKING_DOWNSTAIRS" 30 "tbodygyrojerk-std-x" -0.542764507096774
"5011" "WALKING_UPSTAIRS" 1 "tbodygyrojerk-std-x" -0.614786508490566
"5012" "WALKING_UPSTAIRS" 2 "tbodygyrojerk-std-x" -0.464854363125
"5013" "WALKING_UPSTAIRS" 3 "tbodygyrojerk-std-x" -0.507270757966102
"5014" "WALKING_UPSTAIRS" 4 "tbodygyrojerk-std-x" -0.533666803846154
"5015" "WALKING_UPSTAIRS" 5 "tbodygyrojerk-std-x" -0.305245202489362
"5016" "WALKING_UPSTAIRS" 6 "tbodygyrojerk-std-x" -0.186763293747059
"5017" "WALKING_UPSTAIRS" 7 "tbodygyrojerk-std-x" -0.616812659215686
"5018" "WALKING_UPSTAIRS" 8 "tbodygyrojerk-std-x" -0.40507069195122
"5019" "WALKING_UPSTAIRS" 9 "tbodygyrojerk-std-x" -0.660419534285714
"5020" "WALKING_UPSTAIRS" 10 "tbodygyrojerk-std-x" -0.427291343617021
"5021" "WALKING_UPSTAIRS" 11 "tbodygyrojerk-std-x" -0.660431336111111
"5022" "WALKING_UPSTAIRS" 12 "tbodygyrojerk-std-x" -0.549999188461539
"5023" "WALKING_UPSTAIRS" 13 "tbodygyrojerk-std-x" -0.631037584
"5024" "WALKING_UPSTAIRS" 14 "tbodygyrojerk-std-x" -0.646611034444444
"5025" "WALKING_UPSTAIRS" 15 "tbodygyrojerk-std-x" -0.525533949791667
"5026" "WALKING_UPSTAIRS" 16 "tbodygyrojerk-std-x" -0.707264168627451
"5027" "WALKING_UPSTAIRS" 17 "tbodygyrojerk-std-x" -0.606044344375
"5028" "WALKING_UPSTAIRS" 18 "tbodygyrojerk-std-x" -0.76068902862069
"5029" "WALKING_UPSTAIRS" 19 "tbodygyrojerk-std-x" -0.23937641116
"5030" "WALKING_UPSTAIRS" 20 "tbodygyrojerk-std-x" -0.471107678431373
"5031" "WALKING_UPSTAIRS" 21 "tbodygyrojerk-std-x" -0.573541839148936
"5032" "WALKING_UPSTAIRS" 22 "tbodygyrojerk-std-x" -0.396699215238095
"5033" "WALKING_UPSTAIRS" 23 "tbodygyrojerk-std-x" -0.548318881568627
"5034" "WALKING_UPSTAIRS" 24 "tbodygyrojerk-std-x" -0.640489537966102
"5035" "WALKING_UPSTAIRS" 25 "tbodygyrojerk-std-x" -0.693854902307692
"5036" "WALKING_UPSTAIRS" 26 "tbodygyrojerk-std-x" -0.515829417272727
"5037" "WALKING_UPSTAIRS" 27 "tbodygyrojerk-std-x" -0.695774947647059
"5038" "WALKING_UPSTAIRS" 28 "tbodygyrojerk-std-x" -0.494282913529412
"5039" "WALKING_UPSTAIRS" 29 "tbodygyrojerk-std-x" -0.474932606326531
"5040" "WALKING_UPSTAIRS" 30 "tbodygyrojerk-std-x" -0.742749529538462
"5041" "LAYING" 1 "tbodygyrojerk-std-y" -0.9679072436
"5042" "LAYING" 2 "tbodygyrojerk-std-y" -0.989567537916667
"5043" "LAYING" 3 "tbodygyrojerk-std-y" -0.986762741935484
"5044" "LAYING" 4 "tbodygyrojerk-std-y" -0.986855629814815
"5045" "LAYING" 5 "tbodygyrojerk-std-y" -0.983759479230769
"5046" "LAYING" 6 "tbodygyrojerk-std-y" -0.958628819649123
"5047" "LAYING" 7 "tbodygyrojerk-std-y" -0.976483727307692
"5048" "LAYING" 8 "tbodygyrojerk-std-y" -0.974186451851852
"5049" "LAYING" 9 "tbodygyrojerk-std-y" -0.9621702422
"5050" "LAYING" 10 "tbodygyrojerk-std-y" -0.966621040344828
"5051" "LAYING" 11 "tbodygyrojerk-std-y" -0.990845724736842
"5052" "LAYING" 12 "tbodygyrojerk-std-y" -0.965900370833333
"5053" "LAYING" 13 "tbodygyrojerk-std-y" -0.978854747419355
"5054" "LAYING" 14 "tbodygyrojerk-std-y" -0.968042893529412
"5055" "LAYING" 15 "tbodygyrojerk-std-y" -0.980482834444444
"5056" "LAYING" 16 "tbodygyrojerk-std-y" -0.989046576
"5057" "LAYING" 17 "tbodygyrojerk-std-y" -0.983135596619718
"5058" "LAYING" 18 "tbodygyrojerk-std-y" -0.990547638769231
"5059" "LAYING" 19 "tbodygyrojerk-std-y" -0.984607728915663
"5060" "LAYING" 20 "tbodygyrojerk-std-y" -0.981540062058823
"5061" "LAYING" 21 "tbodygyrojerk-std-y" -0.981998497777778
"5062" "LAYING" 22 "tbodygyrojerk-std-y" -0.980484171388889
"5063" "LAYING" 23 "tbodygyrojerk-std-y" -0.979427763472222
"5064" "LAYING" 24 "tbodygyrojerk-std-y" -0.978091312777778
"5065" "LAYING" 25 "tbodygyrojerk-std-y" -0.971564323013699
"5066" "LAYING" 26 "tbodygyrojerk-std-y" -0.989063341973684
"5067" "LAYING" 27 "tbodygyrojerk-std-y" -0.993025877297297
"5068" "LAYING" 28 "tbodygyrojerk-std-y" -0.98039978225
"5069" "LAYING" 29 "tbodygyrojerk-std-y" -0.997081575652174
"5070" "LAYING" 30 "tbodygyrojerk-std-y" -0.980357062142857
"5071" "SITTING" 1 "tbodygyrojerk-std-y" -0.989518068510638
"5072" "SITTING" 2 "tbodygyrojerk-std-y" -0.990889614782609
"5073" "SITTING" 3 "tbodygyrojerk-std-y" -0.978635908653846
"5074" "SITTING" 4 "tbodygyrojerk-std-y" -0.984441358
"5075" "SITTING" 5 "tbodygyrojerk-std-y" -0.975433911363636
"5076" "SITTING" 6 "tbodygyrojerk-std-y" -0.961780726363636
"5077" "SITTING" 7 "tbodygyrojerk-std-y" -0.981024680625
"5078" "SITTING" 8 "tbodygyrojerk-std-y" -0.98887627673913
"5079" "SITTING" 9 "tbodygyrojerk-std-y" -0.9719274472
"5080" "SITTING" 10 "tbodygyrojerk-std-y" -0.992584494814815
"5081" "SITTING" 11 "tbodygyrojerk-std-y" -0.988554820188679
"5082" "SITTING" 12 "tbodygyrojerk-std-y" -0.979347830784314
"5083" "SITTING" 13 "tbodygyrojerk-std-y" -0.991773350204082
"5084" "SITTING" 14 "tbodygyrojerk-std-y" -0.986911323888889
"5085" "SITTING" 15 "tbodygyrojerk-std-y" -0.990313307966102
"5086" "SITTING" 16 "tbodygyrojerk-std-y" -0.990621793333333
"5087" "SITTING" 17 "tbodygyrojerk-std-y" -0.9949818809375
"5088" "SITTING" 18 "tbodygyrojerk-std-y" -0.994224162105263
"5089" "SITTING" 19 "tbodygyrojerk-std-y" -0.987465915068493
"5090" "SITTING" 20 "tbodygyrojerk-std-y" -0.979684097272727
"5091" "SITTING" 21 "tbodygyrojerk-std-y" -0.989722663529412
"5092" "SITTING" 22 "tbodygyrojerk-std-y" -0.980275619354839
"5093" "SITTING" 23 "tbodygyrojerk-std-y" -0.980727445294118
"5094" "SITTING" 24 "tbodygyrojerk-std-y" -0.989780810588235
"5095" "SITTING" 25 "tbodygyrojerk-std-y" -0.991315767692308
"5096" "SITTING" 26 "tbodygyrojerk-std-y" -0.993139833846154
"5097" "SITTING" 27 "tbodygyrojerk-std-y" -0.992226442142857
"5098" "SITTING" 28 "tbodygyrojerk-std-y" -0.980713868611111
"5099" "SITTING" 29 "tbodygyrojerk-std-y" -0.995319164666667
"5100" "SITTING" 30 "tbodygyrojerk-std-y" -0.992491322903226
"5101" "STANDING" 1 "tbodygyrojerk-std-y" -0.995137917358491
"5102" "STANDING" 2 "tbodygyrojerk-std-y" -0.983447258518519
"5103" "STANDING" 3 "tbodygyrojerk-std-y" -0.968433747868853
"5104" "STANDING" 4 "tbodygyrojerk-std-y" -0.976065174642857
"5105" "STANDING" 5 "tbodygyrojerk-std-y" -0.961177741607143
"5106" "STANDING" 6 "tbodygyrojerk-std-y" -0.962422163684211
"5107" "STANDING" 7 "tbodygyrojerk-std-y" -0.976837757358491
"5108" "STANDING" 8 "tbodygyrojerk-std-y" -0.985508765185185
"5109" "STANDING" 9 "tbodygyrojerk-std-y" -0.975036530444444
"5110" "STANDING" 10 "tbodygyrojerk-std-y" -0.976445016590909
"5111" "STANDING" 11 "tbodygyrojerk-std-y" -0.995571631276596
"5112" "STANDING" 12 "tbodygyrojerk-std-y" -0.971195487377049
"5113" "STANDING" 13 "tbodygyrojerk-std-y" -0.980982661403509
"5114" "STANDING" 14 "tbodygyrojerk-std-y" -0.9706929555
"5115" "STANDING" 15 "tbodygyrojerk-std-y" -0.988107413962264
"5116" "STANDING" 16 "tbodygyrojerk-std-y" -0.992589441153846
"5117" "STANDING" 17 "tbodygyrojerk-std-y" -0.993699908589744
"5118" "STANDING" 18 "tbodygyrojerk-std-y" -0.991151973150685
"5119" "STANDING" 19 "tbodygyrojerk-std-y" -0.988096672191781
"5120" "STANDING" 20 "tbodygyrojerk-std-y" -0.947633070684932
"5121" "STANDING" 21 "tbodygyrojerk-std-y" -0.976815894044944
"5122" "STANDING" 22 "tbodygyrojerk-std-y" -0.984900134285714
"5123" "STANDING" 23 "tbodygyrojerk-std-y" -0.972509523235294
"5124" "STANDING" 24 "tbodygyrojerk-std-y" -0.981983572028985
"5125" "STANDING" 25 "tbodygyrojerk-std-y" -0.98724214
"5126" "STANDING" 26 "tbodygyrojerk-std-y" -0.989766989864865
"5127" "STANDING" 27 "tbodygyrojerk-std-y" -0.990798007875
"5128" "STANDING" 28 "tbodygyrojerk-std-y" -0.972977006708861
"5129" "STANDING" 29 "tbodygyrojerk-std-y" -0.995533113076923
"5130" "STANDING" 30 "tbodygyrojerk-std-y" -0.968135006271186
"5131" "WALKING" 1 "tbodygyrojerk-std-y" -0.304468510631579
"5132" "WALKING" 2 "tbodygyrojerk-std-y" -0.634140436101695
"5133" "WALKING" 3 "tbodygyrojerk-std-y" -0.639087984137931
"5134" "WALKING" 4 "tbodygyrojerk-std-y" -0.807419937
"5135" "WALKING" 5 "tbodygyrojerk-std-y" -0.57143812375
"5136" "WALKING" 6 "tbodygyrojerk-std-y" -0.416390246140351
"5137" "WALKING" 7 "tbodygyrojerk-std-y" -0.174136410738596
"5138" "WALKING" 8 "tbodygyrojerk-std-y" -0.428055700208333
"5139" "WALKING" 9 "tbodygyrojerk-std-y" -0.549200228076923
"5140" "WALKING" 10 "tbodygyrojerk-std-y" -0.509683327924528
"5141" "WALKING" 11 "tbodygyrojerk-std-y" -0.737993755932203
"5142" "WALKING" 12 "tbodygyrojerk-std-y" -0.581290691
"5143" "WALKING" 13 "tbodygyrojerk-std-y" -0.35776089977193
"5144" "WALKING" 14 "tbodygyrojerk-std-y" -0.536737701694915
"5145" "WALKING" 15 "tbodygyrojerk-std-y" -0.702402935925926
"5146" "WALKING" 16 "tbodygyrojerk-std-y" -0.712237752941177
"5147" "WALKING" 17 "tbodygyrojerk-std-y" -0.560203489016393
"5148" "WALKING" 18 "tbodygyrojerk-std-y" -0.694925789464286
"5149" "WALKING" 19 "tbodygyrojerk-std-y" -0.291594827626923
"5150" "WALKING" 20 "tbodygyrojerk-std-y" -0.127554090666667
"5151" "WALKING" 21 "tbodygyrojerk-std-y" -0.482854309807692
"5152" "WALKING" 22 "tbodygyrojerk-std-y" -0.651875468913043
"5153" "WALKING" 23 "tbodygyrojerk-std-y" 0.295945926186441
"5154" "WALKING" 24 "tbodygyrojerk-std-y" -0.514246569655172
"5155" "WALKING" 25 "tbodygyrojerk-std-y" -0.799635384189189
"5156" "WALKING" 26 "tbodygyrojerk-std-y" -0.587000110847458
"5157" "WALKING" 27 "tbodygyrojerk-std-y" -0.634105502807017
"5158" "WALKING" 28 "tbodygyrojerk-std-y" -0.639018554444444
"5159" "WALKING" 29 "tbodygyrojerk-std-y" -0.587944298490566
"5160" "WALKING" 30 "tbodygyrojerk-std-y" -0.497621802307692
"5161" "WALKING_DOWNSTAIRS" 1 "tbodygyrojerk-std-y" -0.238824827530612
"5162" "WALKING_DOWNSTAIRS" 2 "tbodygyrojerk-std-y" -0.469396701106383
"5163" "WALKING_DOWNSTAIRS" 3 "tbodygyrojerk-std-y" -0.680947338163265
"5164" "WALKING_DOWNSTAIRS" 4 "tbodygyrojerk-std-y" -0.816858240222222
"5165" "WALKING_DOWNSTAIRS" 5 "tbodygyrojerk-std-y" -0.514591487234043
"5166" "WALKING_DOWNSTAIRS" 6 "tbodygyrojerk-std-y" -0.193508405479167
"5167" "WALKING_DOWNSTAIRS" 7 "tbodygyrojerk-std-y" -0.299520205208511
"5168" "WALKING_DOWNSTAIRS" 8 "tbodygyrojerk-std-y" -0.0704526510842105
"5169" "WALKING_DOWNSTAIRS" 9 "tbodygyrojerk-std-y" -0.448602451190476
"5170" "WALKING_DOWNSTAIRS" 10 "tbodygyrojerk-std-y" -0.471650977631579
"5171" "WALKING_DOWNSTAIRS" 11 "tbodygyrojerk-std-y" -0.684593318695652
